ano;mes;ONI;FMA_PSN;Cerrado_PSN;Caatinga_PSN;FMA_Evap;Cerrado_Evap;Caatinga_Evap;FMA_PET;Cerrado_PET;Caatinga_PET;FMA_IDA;Cerrado_IDA;Caatinga_IDA;FMA_Temp;Cerrado_Temp;Caatinga_Temp;FMA_Precip;Cerrado_Precip;Caatinga_Precip;FMA_AreaQueimada;Cerrado_AreaQueimada;Caatinga_AreaQueimada
2010;5;-0,16;128,4787;122,7961;105,0909;108,2271;90,1989;70,7106;164,452;179,0888;186,8224;0,6581;0,5037;0,3785;26,6567;30,5262;30,5124;61,9071;20,7996;16,7498;0,0;11850,0;200,0
2010;6;-0,66;132,9334;121,9867;95,3406;91,0985;62,5446;49,0656;143,5969;172,1549;169,8131;0,6344;0,3633;0,2889;25,646;29,7233;29,3186;62,4571;0,215;25,6212;1050,0;25725,0;1525,0
2010;7;-0,98;134,824;105,7176;90,3302;88,9923;47,9063;43,0673;144,8396;184,7148;177,0306;0,6144;0,2594;0,2433;23,3895;30,0439;27,9556;153,4079;1,2962;42,6032;500,0;92800,0;3075,0
2010;8;-1,24;146,7083;84,1953;84,4895;87,2893;34,6356;37,5241;167,2546;221,0771;205,4648;0,5219;0,1567;0,1826;25,7112;33,446;30,9541;49,3934;0,2834;12,0194;825,0;397475,0;13475,0
2010;9;-1,43;145,8736;51,3622;61,529;90,2572;28,9355;30,2099;203,3149;249,3151;236,9215;0,4439;0,1161;0,1275;28,0891;38,5078;35,384;52,5804;15,7273;12,8941;4150,0;874625,0;50575,0
2010;10;-1,54;131,3345;61,0676;60,4385;98,3027;60,1363;43,4271;213,6471;206,2784;231,042;0,4601;0,2915;0,188;32,3587;37,1592;37,1497;80,2926;112,1846;65,1895;2475,0;414975,0;135050,0
2010;11;-1,57;128,5437;97,6284;78,6873;110,8548;93,6102;67,0628;218,0441;189,651;222,848;0,5084;0,4936;0,3009;30,0638;34,0794;35,1285;126,5752;204,985;71,0103;775,0;45700,0;9775,0
2010;12;-1,48;122,1113;109,3405;105,5558;106,9524;96,425;89,2539;201,4599;173,5837;193,3975;0,5309;0,5555;0,4615;29,917;32,1324;31,8525;109,6885;183,3323;149,964;875,0;34225,0;3200,0
2011;1;-1,29;133,3873;132,4659;123,3571;108,1353;112,8467;97,2992;203,8107;177,2899;202,0473;0,5306;0,6365;0,4816;29,6755;30,5026;30,9806;94,2319;173,4178;75,9124;950,0;3475,0;2350,0
2011;2;-1,06;147,4852;136,6786;120,8856;113,6687;122,9765;90,143;233,6612;192,8369;215,7411;0,4865;0,6377;0,4178;28,8553;29,3921;31,0542;54,821;162,183;83,1264;1750,0;3075,0;1650,0
2011;3;-0,85;113,7527;118,4922;118,422;112,2755;120,5556;104,7847;201,0956;171,512;203,8757;0,5583;0,7029;0,514;29,6393;27,8323;29,1217;167,7996;206,641;156,211;300,0;2975,0;1650,0
2011;4;-0,68;146,504;157,6947;147,5681;125,6854;124,809;109,0622;199,046;194,0543;212,4656;0,6314;0,6432;0,5133;26,7022;28,4036;28,6213;177,7036;68,6895;62,6092;150,0;59400,0;225,0
2011;5;-0,5;141,934;145,1403;119,5284;111,4917;95,7367;77,015;161,5867;166,4653;172,1229;0,69;0,5751;0,4474;24,6144;29,2168;28,2327;65,2694;13,0606;30,9474;150,0;20725,0;650,0
2011;6;-0,34;131,4035;124,9667;99,4325;93,3751;72,6541;50,2122;142,7904;164,5279;167,2089;0,6539;0,4416;0,3003;24,8255;29,6367;29,5344;37,2438;0,5327;11,3978;1025,0;28900,0;250,0
2011;7;-0,37;133,5231;111,042;82,3642;84,0935;50,8243;36,0231;146,9962;183,3254;177,9282;0,5721;0,2772;0,2025;24,8101;30,9328;30,0273;35,5819;0,9425;16,4388;1200,0;52275,0;2350,0
2011;8;-0,5;149,2232;86,0516;69,4502;87,1525;37,6501;29,2812;174,7983;223,2097;210,599;0,4986;0,1687;0,139;26,3133;34,6812;32,6586;21,6255;0,3967;8,6199;4700,0;173075,0;10925,0
2011;9;-0,76;137,984;57,4335;55,9878;83,8167;32,9319;25,4447;194,7615;235,8576;232,0072;0,4304;0,1396;0,1097;28,9909;38,0292;35,2838;26,1602;1,3034;6,3933;13625,0;877775,0;98200,0
2011;10;-0,94;131,2503;88,434;74,1111;100,7135;77,7895;53,159;192,9879;192,0747;215,8164;0,5219;0,405;0,2463;28,9367;36,1146;36,124;95,1748;152,5341;61,2823;300,0;109800,0;24300,0
2011;11;-1,02;148,9891;118,9612;108,4859;119,2812;108,9049;84,8551;209,2823;188,2071;219,3758;0,57;0,5786;0,3868;28,0212;31,8574;32,8627;156,1434;231,852;95,1699;400,0;23825,0;1750,0
2011;12;-0,92;139,803;125,3331;105,7089;109,4372;103,5738;78,5996;198,1251;182,2291;205,163;0,5524;0,5684;0,3831;28,5571;31,7036;33,402;120,5354;236,4082;89,0937;400,0;3425,0;4550,0
2012;1;-0,71;133,5525;112,1462;83,6962;100,5737;98,9864;62,7872;200,6547;168,4281;202,7306;0,5012;0,5877;0,3097;28,9298;29,9454;32,7312;44,3271;171,6391;36,7149;700,0;6500,0;7525,0
2012;2;-0,56;150,313;130,6141;95,0749;104,8394;110,9681;65,4697;230,1948;192,1975;217,1067;0,4554;0,5774;0,3016;29,4981;29,727;32,5652;61,0013;81,4715;61,657;2875,0;9425,0;1325,0
2012;3;-0,44;134,8679;122,8971;78,0087;102,0132;95,9046;52,4047;228,9861;206,234;241,8369;0,4455;0,465;0,2167;30,4087;31,6894;34,9946;42,2636;75,5015;20,8518;1700,0;31250,0;8325,0
2012;4;-0,35;120,4575;109,9788;53,3459;90,5464;79,1058;36,5666;201,3316;214,3121;228,5491;0,4497;0,3691;0,16;29,9297;32,6712;34,6341;10,0665;23,028;4,3262;3000,0;15975,0;3250,0
2012;5;-0,18;110,2258;93,7216;54,0043;82,3394;58,626;30,5345;155,4121;182,5607;190,5126;0,5298;0,3211;0,1603;27,4668;30,9123;32,7633;100,4051;21,1457;20,4002;500,0;33050,0;2525,0
2012;6;0,03;120,165;82,8931;59,4526;83,0792;40,7269;27,5956;145,3207;189,3439;173,8424;0,5717;0,2151;0,1587;25,2627;31,4029;31,1758;51,1696;1,2068;13,1285;1900,0;31825,0;125,0
2012;7;0,28;131,4271;71,1223;65,176;82,8212;29,2584;26,3061;147,9972;205,3691;182,2759;0,5596;0,1425;0,1443;24,3694;31,8575;30,3136;47,0381;0,5919;12,8523;2475,0;138150,0;2375,0
2012;8;0,39;140,6581;61,3829;64,125;83,2657;24,5875;25,7721;169,8909;232,3239;205,9448;0,4901;0,1058;0,1251;24,9599;34,2736;31,6686;83,0799;1,6668;18,7384;325,0;316225,0;9225,0
2012;9;0,37;143,1592;21,6759;47,2413;88,679;16,4974;21,265;202,4534;263,4336;238,8233;0,438;0,0626;0,089;29,3375;39,369;36,7817;31,5147;2,5753;4,6204;3625,0;1300950,0;112825,0
2012;10;0,28;120,8989;28,8732;34,3996;90,3855;30,4269;24,0295;213,4866;243,5237;234,3774;0,4234;0,1249;0,1025;31,8867;42,8502;40,5784;49,2106;30,8525;14,598;8125,0;372500,0;109400,0
2012;11;0,13;134,419;85,5224;83,2785;109,0144;91,6902;66,0909;213,8684;165,4095;211,0954;0,5097;0,5543;0,3131;31,0846;34,6835;36,1115;192,5948;344,1536;159,9873;900,0;26525,0;8875,0
2012;12;-0,03;134,0114;113,0691;89,8089;100,9285;82,3076;63,0018;232,4058;218,7214;225,3511;0,4343;0,3763;0,2796;32,186;36,3514;36,3314;11,0669;56,0859;16,5324;6150,0;22175,0;30725,0
2013;1;-0,24;115,5995;103,1194;72,4909;94,2037;90,8317;58,3547;204,5702;180,5714;198,8994;0,4605;0,503;0,2934;31,7517;33,3396;35,8141;136,2563;288,829;138,4651;4350,0;2300,0;4075,0
2013;2;-0,28;144,329;157,7052;117,3633;107,6866;124,4588;78,7077;235,2485;225,4682;241,3055;0,4578;0,552;0,3262;30,4987;31,5502;33,6619;46,4809;47,4441;13,2525;5150,0;11925,0;1975,0
2013;3;-0,23;123,077;116,1413;71,9972;98,6082;102,3116;53,6118;229,7305;209,8802;238,5201;0,4292;0,4875;0,2248;32,1094;32,1167;35,6031;30,9443;144,5611;39,9843;10575,0;10450,0;5200,0
2013;4;-0,2;116,0909;123,461;78,9522;102,4894;99,2852;61,0029;185,5962;186,4173;202,3505;0,5522;0,5326;0,3015;28,241;29,9862;32,1628;81,9385;109,2016;58,2281;1425,0;6150,0;575,0
2013;5;-0,3;133,7872;120,1187;84,9121;105,263;76,5786;51,2355;167,01;184,4256;181,1086;0,6303;0,4152;0,2829;26,7575;31,2741;31,4135;53,0446;9,3568;14,7947;1850,0;5200,0;125,0
2013;6;-0,38;129,7054;97,4625;76,8217;97,5161;58,0865;39,6154;148,5359;176,0175;174,4422;0,6565;0,33;0,2271;24,9632;30,7706;30,6349;100,7614;6,069;24,7368;1125,0;17275,0;125,0
2013;7;-0,45;137,0336;82,8257;72,9292;92,7567;38,7293;34,6277;149,788;196,7033;179,952;0,6193;0,1969;0,1924;24,922;32,0895;30,6513;91,299;1,1718;31,9631;3625,0;19500,0;1175,0
2013;8;-0,34;148,1786;65,065;68,545;97,2526;30,3664;33,2179;170,4584;224,647;206,4007;0,5705;0,1352;0,1609;25,785;34,4996;32,6798;100,5946;1,3799;20,2393;850,0;41875,0;1325,0
2013;9;-0,32;148,6142;32,619;47,9058;100,3052;24,4335;25,168;206,0695;252,0553;239,3494;0,4868;0,0969;0,1052;27,9934;39,3365;37,1286;73,1322;5,8253;12,1524;3475,0;145300,0;48225,0
2013;10;-0,14;144,0244;64,9353;52,5313;103,7166;48,1984;31,299;212,9221;226,3793;239,1053;0,4871;0,2129;0,1309;28,9304;38,5782;38,1174;91,9965;70,6037;41,4531;3400,0;115575,0;28025,0
2013;11;-0,12;142,1509;91,3783;60,8842;113,4895;76,727;47,2417;226,5494;214,0997;228,6915;0,5009;0,3584;0,2066;30,8037;35,9569;36,9303;144,7733;186,3626;90,3915;500,0;6225,0;3225,0
2013;12;-0,11;101,5625;93,3833;76,0073;103,7565;95,5352;74,2563;168,1592;150,1606;169,0529;0,617;0,6362;0,4392;30,1927;31,7376;33,7783;217,1146;335,0791;210,7973;175,0;850,0;200,0
2014;1;-0,24;167,9127;139,1113;134,524;121,1679;104,9821;91,6931;209,7055;185,0231;206,9217;0,5778;0,5674;0,4431;28,7202;31,8761;31,563;57,827;59,445;14,6724;375,0;4225,0;800,0
2014;2;-0,21;176,6407;143,4264;125,5599;122,6145;112,9835;80,1137;233,6379;195,8355;226,0711;0,5248;0,5769;0,3544;28,696;30,266;32,389;79,5641;100,4323;54,3866;175,0;2475,0;100,0
2014;3;-0,02;148,4774;132,601;115,3832;115,1751;118,0895;81,9709;213,4281;183,954;214,0056;0,5396;0,642;0,383;27,795;29,9206;31,7841;106,5356;161,1265;67,7014;350,0;10925,0;325,0
2014;4;0,25;129,6018;137,5954;108,0855;108,884;110,3993;79,3616;200,1536;196,7434;206,002;0,544;0,5611;0,3852;28,4163;29,7977;31,3748;61,1286;92,7681;92,5044;475,0;14550,0;475,0
2014;5;0,35;127,5278;139,6824;109,266;98,2098;93,1582;64,7232;164,9519;179,4811;184,2479;0,5954;0,519;0,3513;27,2506;29,7971;29,9248;66,8214;20,3206;30,6883;3250,0;4325,0;225,0
2014;6;0,22;123,614;116,423;88,4822;90,199;64,5974;44,2776;142,573;172,3646;171,2638;0,6327;0,3748;0,2585;24,72;29,965;29,5892;95,1084;1,8772;17,7392;650,0;11900,0;125,0
2014;7;0,07;130,7382;95,0226;76,7931;88,7162;48,0793;37,9528;144,621;179,7517;177,7881;0,6134;0,2675;0,2135;24,0776;30,7401;29,4221;117,8388;0,5731;30,3766;0,0;14025,0;1325,0
2014;8;0,07;149,994;72,1173;70,5425;91,777;30,9449;32,673;176,4571;228,0509;211,7269;0,5201;0,1357;0,1543;26,1676;35,0947;32,1818;36,3304;0,2482;10,8722;550,0;40250,0;6450,0
2014;9;0,24;135,4406;52,9052;58,0603;85,5368;27,4084;26,6503;198,3293;258,9034;239,4177;0,4313;0,1059;0,1113;28,6264;39,0816;36,3621;35,2902;5,5296;12,3142;3525,0;257900,0;10400,0
2014;10;0,51;133,0314;49,7965;47,2214;91,8893;38,0316;26,6986;217,3683;241,5945;245,8223;0,4227;0,1574;0,1086;31,2093;40,8856;38,8924;92,4054;66,2341;32,8696;12175,0;457175,0;30775,0
2014;11;0,7;141,1724;97,5078;97,2588;113,3499;88,1949;72,0005;207,3104;186,9408;207,6137;0,5468;0,4718;0,3468;30,2953;35,5399;34,3294;135,304;223,9379;141,9416;1200,0;43875,0;2675,0
2014;12;0,8;143,389;114,45;111,1622;109,4097;94,2677;81,6268;206,6098;175,2324;200,6967;0,5295;0,538;0,4067;29,1407;32,9906;31,5803;148,1969;195,7808;116,0943;1325,0;32650,0;425,0
2015;1;0,73;143,8444;135,0173;102,2092;102,9668;94,1671;77,4935;219,9224;212,2114;217,3752;0,4682;0,4437;0,3565;29,7603;33,7569;32,2755;30,2402;72,4423;20,5453;2325,0;16000,0;4225,0
2015;2;0,65;126,1687;129,2754;95,7949;101,2655;109,1961;77,2851;225,1541;195,0921;214,3873;0,4498;0,5597;0,3605;29,9684;31,2396;33,0158;107,101;150,0548;117,2154;1350,0;4250,0;125,0
2015;3;0,72;117,0259;128,0122;102,5011;108,4817;112,5865;77,6753;221,9103;193,6248;221,1251;0,4889;0,5815;0,3513;28,9582;30,3155;32,4786;63,1659;134,5951;46,2919;1975,0;10200,0;175,0
2015;4;0,86;105,2242;115,952;87,6562;104,1278;103,341;72,1091;190,603;184,9366;203,955;0,5463;0,5588;0,3536;29,3506;29,6949;32,7141;103,4611;205,306;103,9191;1175,0;8450,0;0,0
2015;5;1,04;121,483;142,9887;107,2067;101,1064;98,3449;70,3593;153,839;173,0543;177,4032;0,6572;0,5683;0,3966;26,1329;29,0579;29,6518;140,5906;22,7163;44,2422;3075,0;7000,0;1550,0
2015;6;1,19;123,2206;122,4541;92,2408;96,6915;71,6042;53,245;141,1779;161,9523;160,4178;0,6849;0,4421;0,3319;24,2308;29,6091;28,6525;149,8031;1,9809;38,4032;725,0;9950,0;475,0
2015;7;1,44;136,5133;99,4073;85,4579;94,6463;48,702;42,8806;147,2145;179,2406;176,8637;0,6429;0,2717;0,2424;24,228;31,2248;29,6479;73,1818;0,6269;24,4165;825,0;20225,0;1225,0
2015;8;1,73;150,8703;72,2951;71,2493;97,3028;31,7694;34,1076;174,145;224,6384;211,8121;0,5587;0,1414;0,161;25,9386;35,2632;32,7383;63,5042;1,022;19,8431;2450,0;43225,0;18425,0
2015;9;2,02;143,4892;23,8537;44,6862;96,3688;20,2865;24,4572;215,9385;261,7929;248,1522;0,4463;0,0775;0,0986;30,5514;41,5524;38,1202;17,7942;1,883;4,1441;12900,0;529625,0;298950,0
2015;10;2,28;125,4077;27,5224;35,1819;89,7657;26,9444;22,2091;236,3598;263,1278;263,296;0,3798;0,1024;0,0844;33,5648;43,4864;40,8273;24,1436;37,8564;12,0347;19600,0;539325,0;143500,0
2015;11;2,45;89,8696;62,0924;34,9405;88,2031;63,9809;31,5804;223,1886;204,676;245,2661;0,3952;0,3126;0,1288;35,9891;39,4252;41,2404;30,2997;147,2506;48,6925;24200,0;98725,0;44150,0
2015;12;2,59;95,5194;68,2959;39,0103;76,7749;54,6136;32,0506;213,2743;220,4763;230,3634;0,36;0,2477;0,1391;35,2071;37,9061;39,1485;19,573;38,0133;11,8397;64425,0;69100,0;37450,0
2016;1;2,5;78,9811;76,7508;63,2525;83,3241;86,111;67,1889;171,4278;149,7616;168,8338;0,4861;0,575;0,398;33,2847;31,5074;33,8029;250,4824;463,2875;393,7822;3675,0;10300,0;2100,0
2016;2;2,21;149,5746;165,8256;157,5103;120,9107;121,1851;114,262;246,3683;230,2847;238,8569;0,4908;0,5262;0,4784;28,7887;31,7067;30,462;27,3049;33,2508;25,4153;5700,0;5275,0;575,0
2016;3;1,69;122,0626;119,5662;103,4657;98,2856;100,1438;83,9557;235,3253;230,9094;242,8176;0,4177;0,4337;0,3458;31,6415;33,1462;32,6767;34,2647;71,5822;11,3582;1275,0;6925,0;0,0
2016;4;1,11;105,8757;82,9952;69,8612;86,4544;67,6719;57,3143;198,9214;212,6808;216,2683;0,4346;0,3182;0,265;30,8004;33,4964;32,7325;29,958;9,0183;9,3557;1475,0;16000,0;1150,0
2016;5;0,57;100,2105;69,1521;62,6946;80,4783;47,1372;42,7608;159,3375;192,1813;187,2839;0,5051;0,2453;0,2283;29,2782;32,8428;32,1502;58,2159;1,9023;23,9192;3150,0;5475,0;25,0
2016;6;0,09;99,5596;68,3225;69,5138;76,8554;37,7331;38,7157;140,0084;185,6417;175,2312;0,5489;0,2033;0,2209;26,9005;31,3042;30,4338;49,7753;3,8032;14,6735;1375,0;19525,0;100,0
2016;7;-0,19;128,0572;64,0901;74,9347;83,1351;28,224;33,3423;146,4629;203,2872;184,2054;0,5676;0,1388;0,181;25,6911;32,8994;30,3833;55,5738;0,7077;10,0707;150,0;16050,0;775,0
2016;8;-0,34;136,6128;37,2234;59,0244;85,623;21,3073;28,081;171,1305;234,9578;211,2105;0,5003;0,0907;0,133;27,1197;36,6177;33,9042;52,932;1,6027;14,1381;425,0;60850,0;17325,0
2016;9;-0,42;134,193;29,6144;49,5537;90,1374;25,6978;27,4056;199,243;234,952;232,9395;0,4524;0,1094;0,1177;30,255;39,4401;37,3382;56,0375;26,8896;20,0241;825,0;135075,0;44175,0
2016;10;-0,51;144,9246;48,8804;56,8705;104,3468;39,4456;34,3123;230,7271;256,777;250,9197;0,4523;0,1536;0,1367;29,6761;40,385;37,9446;95,4437;70,515;40,754;650,0;50125,0;22850,0
2016;11;-0,49;122,6866;94,4085;79,8769;112,2372;86,1939;64,8119;215,3055;186,0854;220,4231;0,5213;0,4632;0,294;31,2379;36,6706;37,5567;146,4594;163,4222;94,694;725,0;46200,0;7225,0
2016;12;-0,37;125,7708;118,5752;92,0098;106,431;89,5398;64,9157;212,1635;192,7953;218,7791;0,5016;0,4644;0,2967;30,7134;33,4619;34,7856;69,8338;110,9241;46,9646;925,0;9150,0;3550,0
2017;1;-0,08;131,9101;102,2788;73,6047;98,9537;83,0084;51,5224;228,9865;204,8192;230,9449;0,4321;0,4053;0,2231;31,5325;34,4415;36,1824;16,3979;76,1194;17,8831;975,0;2300,0;4775,0
2017;2;0,08;125,3509;129,6465;80,2987;94,1059;115,3251;59,8694;228,5957;187,5611;217,6078;0,4117;0,6149;0,2751;29,8296;29,8961;34,2268;95,4935;209,0611;78,0821;0,0;2125,0;50,0
2017;3;0,27;111,2588;131,8733;88,1497;98,9608;110,4166;61,2086;221,7265;201,3782;222,8312;0,4463;0,5483;0,2747;30,795;31,2725;35,2896;112,6526;150,2258;79,9727;0,0;18525,0;1550,0
2017;4;0,32;130,338;139,7765;99,9276;109,6741;105,9731;68,8532;199,6676;204,358;209,9655;0,5493;0,5186;0,3279;27,4576;31,228;31,7188;92,4676;54,6634;52,2286;0,0;6325,0;325,0
2017;5;0,35;126,8522;120,3385;81,6005;107,1381;74,1308;48,7685;166,6171;189,8423;190,4555;0,643;0,3905;0,2561;26,2889;31,5847;32,3009;82,4595;16,6735;28,4637;0,0;10375,0;500,0
2017;6;0,32;127,9068;97,8212;76,857;95,279;45,5155;37,0316;150,2562;187,8791;174,8527;0,6341;0,2423;0,2118;25,0049;31,0016;30,2936;85,7076;1,1301;25,6442;0,0;6825,0;0,0
2017;7;0,14;127,5524;95,5835;80,2979;84,8144;34,445;33,1747;139,4873;191,4938;178,0385;0,608;0,1799;0,1863;22,8579;30,0942;28,4539;92,7004;5,2087;32,2172;625,0;6600,0;2675,0
2017;8;-0,07;149,984;53,6807;63,3974;92,2802;23,7101;27,4145;171,6106;233,188;213,3234;0,5377;0,1017;0,1285;25,2863;35,9587;33,3519;32,6471;0,9394;7,8191;1700,0;63975,0;7200,0
2017;9;-0,23;146,0235;42,2376;61,706;92,705;21,5881;26,7476;197,2265;253,5824;236,7777;0,47;0,0851;0,113;26,4343;39,2185;34,7296;72,7057;2,16;36,1409;300,0;108225,0;10650,0
2017;10;-0,44;132,0946;19,6389;42,2028;97,9636;28,5968;27,0995;219,5007;242,4446;244,1665;0,4463;0,118;0,111;29,9761;42,1845;39,3258;21,0724;17,3443;10,5854;2125,0;302200,0;77475,0
2017;11;-0,61;122,1645;91,9629;73,291;107,8231;81,2857;55,702;209,9507;191,2537;222,9052;0,5136;0,425;0,2499;31,0691;36,1149;37,9873;114,811;152,6663;81,9726;700,0;17500,0;4175,0
2017;12;-0,76;121,4368;108,3088;81,9851;105,0439;90,2231;61,8456;191,9733;176,4929;204,2074;0,5472;0,5112;0,3029;29,5919;33,401;35,2185;141,7177;154,5464;77,7016;25,0;10250,0;850,0
2018;1;-0,71;148,9676;128,8096;77,7279;109,2338;98,5627;57,5447;226,6513;206,4154;227,4679;0,4819;0,4775;0,253;30,4501;32,48;35,0169;50,4282;122,9015;57,4675;1400,0;25,0;0,0
2018;2;-0,67;133,56;140,454;106,9772;113,9063;119,4782;80,9386;227,8218;194,5646;216,4868;0,5;0,6141;0,3739;29,3776;28,3552;31,9658;112,6336;228,2245;135,4162;3375,0;9100,0;0,0
2018;3;-0,55;129,3485;141,0566;131,402;116,204;120,3985;103,3198;208,879;196,6263;209,5864;0,5563;0,6123;0,493;29,3858;29,3717;30,6443;99,9355;175,6036;114,0099;1150,0;25225,0;0,0
2018;4;-0,35;143,0091;146,6212;132,9883;112,5524;114,5274;90,1162;190,4263;184,1806;199,7589;0,5911;0,6218;0,4511;26,4443;29,4562;29,8049;108,4573;82,1325;40,0045;800,0;4375,0;225,0
2018;5;-0,07;139,3573;146,6775;108,0424;106,7449;83,9937;59,8316;163,3507;179,1089;183,0038;0,6535;0,469;0,3269;25,5322;30,5082;30,2372;90,1332;3,3549;24,6901;0,0;1600,0;575,0
2018;6;0,13;131,8158;118,4909;90,9069;95,8664;59,2636;43,7168;145,627;169,696;168,7262;0,6583;0,3492;0,2591;24,1388;30,4869;29,3319;85,1982;2,5106;28,4974;0,0;6825,0;1375,0
2018;7;0,2;145,919;95,5915;75,6141;92,5498;38,7985;30,1032;153,8243;189,2872;183,836;0,6017;0,205;0,1638;24,2939;31,9926;30,5151;43,7199;0,2803;7,1723;1375,0;5600,0;950,0
2018;8;0,3;134,5931;65,06;54,8709;89,8357;32,9635;24,8875;175,121;218,91;213,1772;0,513;0,1506;0,1167;26,2973;35,5499;34,2323;35,1284;8,6819;7,9638;600,0;25325,0;8575,0
2018;9;0,52;136,6724;31,0801;40,4188;89,5952;24,3709;20,5377;210,3281;258,5594;246,8361;0,426;0,0943;0,0832;30,3308;39,9454;37,7707;25,5006;3,1826;4,7865;10250,0;114400,0;33375,0
2018;10;0,82;103,9715;53,4946;40,6049;90,0809;59,3647;31,6778;204,2599;200,8754;236,8189;0,441;0,2955;0,1338;32,9834;38,7457;40,5242;62,6684;112,2505;43,5458;10250,0;118475,0;28400,0
2018;11;1,04;121,2457;110,1548;78,249;108,5406;99,1288;65,0523;201,1738;186,1657;209,9306;0,5395;0,5325;0,3099;28,6211;31,9292;34,0403;134,8443;214,2044;68,9583;400,0;20350,0;1525,0
2018;12;1,05;125,6454;116,7892;106,0316;111,5092;97,6648;82,7281;197,4299;182,5963;199,3708;0,5648;0,5349;0,4149;29,6487;31,2924;31,9434;150,9369;171,3843;134,5774;300,0;21500,0;450,0
2019;1;0,99;137,5977;124,8368;85,487;102,027;102,3229;65,9002;221,1908;196,79;215,2949;0,4613;0,52;0,3061;30,3292;31,6453;33,9063;16,7816;41,7172;13,3259;950,0;7375,0;3375,0
2019;2;0,94;115,9743;131,0066;78,3853;98,1792;112,6735;63,6158;241,7532;214,7505;231,4964;0,4061;0,5247;0,2748;32,5597;31,9105;34,6206;40,3977;151,2525;96,9873;8675,0;4900,0;1375,0
2019;3;0,87;90,4925;124,3213;92,5266;93,0375;118,1333;77,5376;204,9091;191,4179;218,0915;0,454;0,6171;0,3555;31,7951;30,057;33,1451;130,5456;253,6399;143,6668;11650,0;7925,0;475,0
2019;4;0,82;138,1798;143,2932;131,1571;124,7727;115,3192;100,6512;203,9052;198,8468;210,2103;0,6119;0,5799;0,4788;28,5013;29,5409;29,8982;101,9859;101,9304;71,4906;275,0;10525,0;625,0
2019;5;0,71;126,8781;137,0799;104,8418;115,9124;92,9376;67,7268;173,7901;183,8433;184,3736;0,667;0,5055;0,3673;27,3313;30,9301;31,4539;59,5326;29,928;23,9042;1750,0;5300,0;750,0
2019;6;0,59;125,4611;126,6644;96,1937;93,7121;64,7427;47,5003;146,2167;170,4504;167,9286;0,6409;0,3798;0,2829;25,4183;29,9515;29,616;83,6008;1,364;32,8144;1200,0;4700,0;1550,0
2019;7;0,38;128,1361;98,3228;82,389;88,7246;43,102;38,4937;147,2011;189,2934;181,9362;0,6027;0,2277;0,2116;25,0194;31,5525;30,4051;76,1902;0,9152;26,6531;50,0;17450,0;1300,0
2019;8;0,2;151,6691;78,1691;74,9706;97,114;35,4446;34,9856;170,7045;216,6789;207,7682;0,5689;0,1636;0,1684;25,6124;34,7165;31,955;74,057;1,7618;22,0885;525,0;58025,0;5200,0
2019;9;0,31;152,9456;44,2305;54,7104;101,3786;27,7626;28,432;206,4777;251,5561;243,3144;0,491;0,1104;0,1169;27,9784;39,5289;36,4633;57,464;12,8391;17,6812;1425,0;207375,0;13650,0
2019;10;0,51;133,4715;43,3435;40,7434;100,5596;36,955;27,1921;234,275;255,0726;255,6926;0,4292;0,1449;0,1063;31,5637;41,546;40,1996;50,1045;53,0562;26,8962;9250,0;139200,0;38350,0
2019;11;0,72;118,619;72,9269;47,2758;104,1317;72,8937;36,4659;231,9219;214,9503;247,7831;0,449;0,3391;0,1472;33,9792;37,3679;40,4421;67,7178;127,9072;41,9125;16500,0;57825,0;25100,0
2019;12;0,75;121,5565;81,9483;45,2675;97,6453;68,8957;34,1861;222,3615;212,1479;231,0997;0,4391;0,3248;0,1479;30,9215;35,4854;38,2576;65,6779;70,3631;34,3412;2150,0;40000,0;3100,0
2020;1;0,71;111,6857;111,1953;79,3289;102,116;94,9026;67,1241;200,1087;187,7869;194,3794;0,5103;0,5054;0,3453;30,2785;31,9275;33,9043;143,4494;287,8707;186,7359;1850,0;500,0;625,0
2020;2;0,66;134,5566;133,008;130,0876;120,9387;123,0068;108,7134;226,222;195,6306;214,2938;0,5346;0,6288;0,5073;30,6982;30,4794;31,247;36,9546;170,5006;74,3955;5500,0;1075,0;575,0
2020;3;0,57;112,9185;116,3478;113,545;114,1231;116,3762;107,5502;196,7498;174,4388;197,1445;0,58;0,6671;0,5455;28,9909;28,487;29,7582;190,8692;279,5107;205,3584;575,0;48375,0;250,0
2020;4;0,33;138,9033;135,8324;142,6554;126,3315;120,3409;120,4036;193,4033;183,9675;201,3924;0,6532;0,6541;0,5979;27,6888;29,3846;28,3156;171,0197;146,4536;123,5859;0,0;14575,0;225,0
2020;5;0,04;134,2821;145,497;139,7319;115,7955;105,9568;107,9281;161,0056;167,6261;177,1691;0,7192;0,6321;0,6092;25,4718;28,3165;27,0989;111,8817;31,33;47,289;0,0;11325,0;550,0
2020;6;-0,18;141,6425;151,1364;138,295;105,7798;87,0021;80,4805;150,2039;165,1354;167,7947;0,7042;0,5269;0,4796;24,5829;28,3411;26,7673;67,9848;2,2819;36,9385;2825,0;12850,0;425,0
2020;7;-0,29;154,5303;129,3433;115,4159;100,8565;61,8504;56,5389;152,1515;172,7211;172,0321;0,6629;0,3581;0,3287;23,8928;29,5623;27,3423;57,5674;0,7126;32,7664;0,0;14475,0;2725,0
